form,period,filing_date,accession_number,metric,value_usd,available,selected_concept,selected_context_ref,source_url,source_sha256,evidence_layer,selection_rule,derived_value,coverage_denominator_policy,source_concept_present,applicable,available_when_applicable
10-K,2024Q4,2025-02-06,0001501585-25-000006,inventory_usd,208000000.0,True,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,accounts_payable_usd,598000000.0,True,us-gaap:AccountsPayableCurrent,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,contract_assets_usd,1683000000.0,True,us-gaap:ContractWithCustomerAssetNet,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,contract_liabilities_usd,774000000.0,True,us-gaap:ContractWithCustomerLiabilityCurrent,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,remaining_performance_obligation_usd,48700000000.0,True,us-gaap:RevenueRemainingPerformanceObligation,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,program_gains_losses_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-K,2024Q4,2025-02-06,0001501585-25-000006,cash_usd,831000000.0,True,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,debt_current_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-K,2024Q4,2025-02-06,0001501585-25-000006,debt_noncurrent_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-K,2024Q4,2025-02-06,0001501585-25-000006,equity_usd,4666000000.0,True,us-gaap:StockholdersEquity,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,goodwill_usd,2618000000.0,True,us-gaap:Goodwill,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,intangibles_ex_goodwill_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-K,2024Q4,2025-02-06,0001501585-25-000006,pension_liability_usd,142000000.0,True,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-5,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2024Q4,2025-02-06,0001501585-25-000006,fas_cas_pension_adjustment_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,DISCLOSURE_REGIME_ONLY,False,False,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,revenue_usd,2734000000.0,True,us-gaap:Revenues,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,operating_income_usd,161000000.0,True,us-gaap:OperatingIncomeLoss,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,pretax_income_usd,187000000.0,True,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,income_tax_usd,38000000.0,True,us-gaap:IncomeTaxExpenseBenefit,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,cfo_usd,-395000000.0,True,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,capex_usd,67000000.0,True,us-gaap:PaymentsToAcquireProductiveAssets,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,depreciation_amortization_usd,54000000.0,True,us-gaap:Depreciation,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,research_development_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ANNUAL_10K_ONLY,False,False,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,business_acquisitions_usd,133000000.0,True,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,True,False,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,receivables_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,inventory_usd,215000000.0,True,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,accounts_payable_usd,602000000.0,True,us-gaap:AccountsPayableCurrent,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,contract_assets_usd,2017000000.0,True,us-gaap:ContractWithCustomerAssetNet,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,contract_liabilities_usd,647000000.0,True,us-gaap:ContractWithCustomerLiabilityCurrent,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,remaining_performance_obligation_usd,48000000000.0,True,us-gaap:RevenueRemainingPerformanceObligation,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,program_gains_losses_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,cash_usd,167000000.0,True,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,debt_current_usd,0.0,True,DERIVED:CURRENT_DEBT_ZERO_WHEN_NOT_REPORTED,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,ZERO_WHEN_CURRENT_DEBT_NOT_REPORTED_AND_NONCURRENT_DEBT_IS_REPORTED,True,ALL_PERIODIC_FILINGS,False,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,debt_noncurrent_usd,2699000000.0,True,us-gaap:LongTermDebtNoncurrent,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,equity_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,goodwill_usd,2651000000.0,True,us-gaap:Goodwill,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,intangibles_ex_goodwill_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2025Q1,2025-05-01,0001501585-25-000037,pension_liability_usd,142000000.0,True,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-8,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q1,2025-05-01,0001501585-25-000037,fas_cas_pension_adjustment_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,DISCLOSURE_REGIME_ONLY,False,False,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,revenue_usd,5816000000.0,True,us-gaap:Revenues,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,operating_income_usd,324000000.0,True,us-gaap:OperatingIncomeLoss,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,pretax_income_usd,375000000.0,True,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,income_tax_usd,74000000.0,True,us-gaap:IncomeTaxExpenseBenefit,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,cfo_usd,428000000.0,True,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,capex_usd,160000000.0,True,us-gaap:PaymentsToAcquireProductiveAssets,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,depreciation_amortization_usd,110000000.0,True,us-gaap:Depreciation,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,research_development_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ANNUAL_10K_ONLY,False,False,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,business_acquisitions_usd,133000000.0,True,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,True,False,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,receivables_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,inventory_usd,215000000.0,True,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,accounts_payable_usd,650000000.0,True,us-gaap:AccountsPayableCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,contract_assets_usd,1811000000.0,True,us-gaap:ContractWithCustomerAssetNet,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,contract_liabilities_usd,969000000.0,True,us-gaap:ContractWithCustomerLiabilityCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,remaining_performance_obligation_usd,56900000000.0,True,us-gaap:RevenueRemainingPerformanceObligation,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,program_gains_losses_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,cash_usd,343000000.0,True,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,debt_current_usd,0.0,True,DERIVED:CURRENT_DEBT_ZERO_WHEN_NOT_REPORTED,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,ZERO_WHEN_CURRENT_DEBT_NOT_REPORTED_AND_NONCURRENT_DEBT_IS_REPORTED,True,ALL_PERIODIC_FILINGS,False,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,debt_noncurrent_usd,2700000000.0,True,us-gaap:LongTermDebtNoncurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,equity_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,goodwill_usd,2651000000.0,True,us-gaap:Goodwill,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,intangibles_ex_goodwill_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2025Q2,2025-07-31,0001501585-25-000099,pension_liability_usd,142000000.0,True,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2025Q2,2025-07-31,0001501585-25-000099,fas_cas_pension_adjustment_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,DISCLOSURE_REGIME_ONLY,False,False,False
