as_of_date,ticker,target_period,provider,metric,value,source_path,source_hash,created_at
2026-07-31,SLB,2020Q4,FMP,REVENUE_USD,5242427229.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2020Q3,FMP,REVENUE_USD,5398416141.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2020Q2,FMP,REVENUE_USD,5373076073.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2020Q1,FMP,REVENUE_USD,7529965484.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2019Q4,FMP,REVENUE_USD,8161582670.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2019Q3,FMP,REVENUE_USD,8498091066.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2019Q2,FMP,REVENUE_USD,8109917199.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2019Q1,FMP,REVENUE_USD,7810180873.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2018Q4,FMP,REVENUE_USD,8179000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2018Q3,FMP,REVENUE_USD,8319130434.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2018Q2,FMP,REVENUE_USD,8303000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2018Q1,FMP,REVENUE_USD,7622973684.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2017Q4,FMP,REVENUE_USD,7497416666.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2017Q3,FMP,REVENUE_USD,7905000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2017Q2,FMP,REVENUE_USD,6396000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2017Q1,FMP,REVENUE_USD,6894000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2016Q4,FMP,REVENUE_USD,7107000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2016Q3,FMP,REVENUE_USD,6176720000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2016Q2,FMP,REVENUE_USD,6541043478.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2016Q1,FMP,REVENUE_USD,6357000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2015Q4,FMP,REVENUE_USD,7505723076.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2015Q3,FMP,REVENUE_USD,8363384615.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2015Q2,FMP,REVENUE_USD,8089420454.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2015Q1,FMP,REVENUE_USD,8604452830.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2014Q4,FMP,REVENUE_USD,12219633333.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2014Q3,FMP,REVENUE_USD,12391382550.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2014Q2,FMP,REVENUE_USD,11966014598.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2014Q1,FMP,REVENUE_USD,11146115702.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2013Q4,FMP,REVENUE_USD,11641422222.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2013Q3,FMP,REVENUE_USD,11158077519.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2013Q2,FMP,REVENUE_USD,11679130434.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2013Q1,FMP,REVENUE_USD,10360693069.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2012Q4,FMP,REVENUE_USD,10980379629.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2012Q3,FMP,REVENUE_USD,10303592592.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2012Q2,FMP,REVENUE_USD,9891428571.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2012Q1,FMP,REVENUE_USD,9755428571.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2011Q4,FMP,REVENUE_USD,10056648648.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2011Q3,FMP,REVENUE_USD,9874295918.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2011Q2,FMP,REVENUE_USD,8811666666.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2011Q1,FMP,REVENUE_USD,8727154929.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2010Q4,FMP,REVENUE_USD,8254400000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2010Q3,FMP,REVENUE_USD,8052300000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2010Q2,FMP,REVENUE_USD,5988000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2010Q1,FMP,REVENUE_USD,5570677419.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2009Q4,FMP,REVENUE_USD,5546029850.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2009Q3,FMP,REVENUE_USD,5334646153.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2009Q2,FMP,REVENUE_USD,5177117647.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2009Q1,FMP,REVENUE_USD,5687448717.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2008Q4,FMP,REVENUE_USD,7099223300.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2008Q3,FMP,REVENUE_USD,7366000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2008Q2,FMP,REVENUE_USD,6607034482.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2008Q1,FMP,REVENUE_USD,6693509433.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2007Q4,FMP,REVENUE_USD,6505135135.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2007Q3,FMP,REVENUE_USD,5923284403.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2007Q2,FMP,REVENUE_USD,5342352941.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2007Q1,FMP,REVENUE_USD,5259041666.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2006Q4,FMP,REVENUE_USD,5023315217.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2006Q3,FMP,REVENUE_USD,4777802469.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2006Q2,FMP,REVENUE_USD,4099315068.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2006Q1,FMP,REVENUE_USD,4013135593.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2005Q4,FMP,REVENUE_USD,3727698113.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2005Q3,FMP,REVENUE_USD,3778000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2005Q2,FMP,REVENUE_USD,3029487179.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2005Q1,FMP,REVENUE_USD,3145090909.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2004Q4,FMP,REVENUE_USD,2706407785.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2004Q3,FMP,REVENUE_USD,3056192307.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2004Q2,FMP,REVENUE_USD,2860000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2004Q1,FMP,REVENUE_USD,2585583333.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2003Q4,FMP,REVENUE_USD,3152999045.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2003Q3,FMP,REVENUE_USD,2451428571.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2003Q2,FMP,REVENUE_USD,2172631578.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2003Q1,FMP,REVENUE_USD,2232000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2002Q4,FMP,REVENUE_USD,4156307692.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2002Q3,FMP,REVENUE_USD,3561600000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2002Q2,FMP,REVENUE_USD,3176775937.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2002Q1,FMP,REVENUE_USD,3309356000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2001Q4,FMP,REVENUE_USD,3629448000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2001Q3,FMP,REVENUE_USD,2639769230.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2001Q2,FMP,REVENUE_USD,4788750000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2001Q1,FMP,REVENUE_USD,2777187000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2000Q4,FMP,REVENUE_USD,2554057900.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2000Q3,FMP,REVENUE_USD,2396055555.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2000Q2,FMP,REVENUE_USD,2249000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
2026-07-31,SLB,2000Q1,FMP,REVENUE_USD,2214000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=SLB.json,5a2de2956d5d6c4c686adc755ee1e091d1eeeefec4da833701d4364559da0094,2026-09-02T16:40:54+00:00
